Date,Open,High,Low,Close,Adj Close,Volume
2018-10-31,28.813334,29.043333,28.709999,28.903334,26.715433,3480000
2018-11-01,28.856667,29.160000,28.646667,29.000000,26.804781,3263400
2018-11-02,29.133333,29.290001,28.713333,29.000000,26.804781,2216400
2018-11-05,29.046667,29.610001,29.026667,29.586666,27.347038,2452800
2018-11-06,29.493334,29.910000,29.490000,29.870001,27.608923,2528400
2018-11-07,30.053333,30.320000,29.896667,30.253332,27.963238,3113700
2018-11-08,30.003332,30.483334,30.003332,30.446667,28.141937,2011800
2018-11-09,30.313334,30.436666,29.866667,30.133333,27.852320,2097300
2018-11-12,30.126667,30.183332,29.440001,29.533333,27.297739,2303400
2018-11-13,29.570000,29.783333,29.376667,29.549999,27.313141,3167400
2018-11-14,29.713333,29.906668,28.546667,28.629999,26.462790,4437300
2018-11-15,28.636667,29.396667,28.406668,29.360001,27.137526,2874000
2018-11-16,29.240000,29.666668,29.066668,29.580000,27.340872,3003300
2018-11-19,29.556667,29.773333,29.476667,29.663334,27.417900,3043800
2018-11-20,29.416668,29.416668,28.776667,29.143333,26.937265,3560400
2018-11-21,29.363333,29.363333,28.996668,29.086666,26.884882,3668100
2018-11-23,29.000000,29.383333,28.773333,29.286667,27.069750,1958100
2018-11-26,29.533333,29.883333,29.506666,29.809999,27.553459,3643800
2018-11-27,29.716667,29.959999,29.616667,29.820000,27.562708,3122700
2018-11-28,29.963333,30.070000,29.553333,29.976667,27.707512,3594600
2018-11-29,29.933332,30.459999,29.703333,30.129999,27.849241,2222100
2018-11-30,30.110001,30.540001,30.013332,30.440001,28.135775,2791200
2018-12-03,30.790001,31.046667,30.653334,30.883333,28.545547,2707800
2018-12-04,30.863333,30.986668,30.033333,30.133333,27.852320,2999400
2018-12-06,29.870001,30.063334,29.580000,29.963333,27.695192,5161200
2018-12-07,29.983334,30.036667,29.056667,29.120001,26.915697,3502200
2018-12-10,29.120001,29.120001,28.370001,29.033333,26.835588,3100500
2018-12-11,29.420000,29.873333,29.080000,29.103333,26.900293,2574600
2018-12-12,29.386667,29.573334,29.136667,29.163334,26.955748,1680900
2018-12-13,29.136667,29.226667,28.799999,29.006666,26.946455,1754700
2018-12-14,28.906668,29.113333,28.670000,28.846666,26.797823,1607700
2018-12-17,28.766666,28.836666,28.343332,28.416668,26.398367,2630400
2018-12-18,28.583332,28.806667,27.809999,27.913334,25.930782,3018000
2018-12-19,27.996668,28.323334,27.469999,27.670000,25.704733,3052200
2018-12-20,27.616667,27.733334,26.843332,27.003332,25.085411,2896200
2018-12-21,26.889999,27.496668,26.493334,26.503332,24.620924,4994700
2018-12-24,26.143333,26.296667,25.556667,25.583332,23.766270,1707000
2018-12-26,25.773333,26.433332,25.163334,26.423332,24.546608,2400000
2018-12-27,26.156668,26.900000,25.940001,26.896667,24.986326,2532900
2018-12-28,27.043333,27.283333,26.533333,26.843332,24.936775,2903400
2018-12-31,26.973333,27.350000,26.850000,27.190001,25.258820,1374300
2019-01-02,26.866667,27.340000,26.856667,27.000000,25.082315,2467800
2019-01-03,27.306667,27.306667,26.219999,26.273333,24.407261,3174300
2019-01-04,26.676666,27.450001,26.453333,27.316668,25.376493,4146000
2019-01-07,26.656668,26.986668,26.346666,26.603333,24.713821,4256400
2019-01-08,26.790001,26.993334,26.299999,26.526667,24.642603,3316200
2019-01-09,26.670000,26.853333,26.493334,26.656668,24.763369,2689800
2019-01-10,26.610001,26.893333,26.386667,26.850000,24.942972,2172900
2019-01-11,26.666668,26.933332,26.530001,26.900000,24.989416,2193000
2019-01-14,26.683332,26.963333,26.683332,26.843332,24.936775,2151600
2019-01-15,26.786667,27.090000,26.786667,27.013332,25.094702,1432800
2019-01-16,27.133333,27.723333,27.003332,27.653334,25.689247,2822700
2019-01-17,27.650000,27.766666,27.379999,27.480000,25.528221,1886400
2019-01-18,27.633333,27.936666,27.480000,27.713333,25.744986,2054400
2019-01-22,27.670000,27.946667,27.459999,27.799999,25.825491,2962200
2019-01-23,27.846666,28.276667,27.796667,28.243334,26.237343,2195100
2019-01-24,28.160000,28.360001,28.076668,28.330000,26.317854,3012300
2019-01-25,28.566668,28.703333,28.396667,28.563334,26.534615,2281200
2019-01-28,28.370001,28.693333,28.236668,28.690001,26.652283,1783500
2019-01-29,28.716667,28.790001,28.473333,28.603333,26.571770,3884400
2019-01-30,28.343332,29.326668,27.969999,28.896667,26.844273,4095300
2019-01-31,28.793333,29.386667,28.700001,29.346666,27.262312,2372400
2019-02-01,29.346666,29.563334,28.950001,29.126667,27.057936,2146200
2019-02-04,29.136667,29.146667,28.629999,28.986668,26.927881,2462400
2019-02-05,29.020000,29.020000,28.703333,28.936666,26.881433,2054100
2019-02-06,28.959999,29.040001,28.820000,28.976667,26.918592,1436700
2019-02-07,28.843332,28.969999,28.590000,28.940001,26.884529,1830900
2019-02-08,28.853333,29.030001,28.606667,29.020000,26.958847,1570800
2019-02-11,29.093332,29.129999,28.796667,28.900000,26.847368,1670700
2019-02-12,28.996668,29.270000,28.973333,29.190001,27.116770,1496700
2019-02-13,29.276667,29.440001,29.226667,29.330000,27.246826,1692300
2019-02-14,29.076668,29.646667,28.843332,29.053333,26.989815,3878400
2019-02-15,29.190001,29.260000,28.983334,29.253332,27.175604,2635800
2019-02-19,29.156668,29.396667,29.143333,29.273333,27.194183,2107200
2019-02-20,29.250000,29.363333,29.073334,29.360001,27.274696,2265000
2019-02-21,29.386667,29.416668,29.216667,29.356667,27.271597,2881500
2019-02-22,29.366667,29.700001,29.366667,29.680000,27.571968,2058000
2019-02-25,29.806667,30.186666,29.803333,30.046667,27.912592,3715500
2019-02-26,30.049999,30.413334,30.000000,30.366667,28.209866,3735000
2019-02-27,30.286667,30.466667,30.240000,30.266666,28.116962,3139800
2019-02-28,30.290001,30.530001,30.290001,30.523333,28.355402,1962900
2019-03-01,30.736668,30.836666,30.549999,30.663334,28.485462,1991400
2019-03-04,30.723333,30.830000,29.863333,30.049999,27.915688,2375100
2019-03-05,30.049999,30.100000,29.466667,29.580000,27.479069,2524200
2019-03-06,29.653334,29.666668,29.096666,29.223333,27.147736,2943300
2019-03-07,29.223333,29.223333,28.570000,28.656668,26.621317,7260000
2019-03-08,28.410000,28.490000,27.406668,27.813334,25.837881,4723500
2019-03-11,27.920000,28.110001,27.913334,28.006666,26.017485,2732400
2019-03-12,28.116667,28.150000,27.926666,27.940001,25.955549,2549700
2019-03-13,28.063334,28.656668,27.966667,28.350000,26.336432,3202800
2019-03-14,28.240000,28.336666,27.936666,27.996668,26.143442,2543400
2019-03-15,28.000000,28.200001,27.803333,27.850000,26.006491,3448200
2019-03-18,27.933332,28.146667,27.933332,28.080000,26.221260,2005200
2019-03-19,28.190001,28.433332,27.940001,28.046667,26.190140,1573500
2019-03-20,28.049999,28.156668,27.733334,27.786667,25.947350,1713000
2019-03-21,27.693333,28.219999,27.693333,28.116667,26.255503,1779600
2019-03-22,27.936666,28.110001,27.770000,27.963333,26.112316,2175900
2019-03-25,27.983334,28.446667,27.983334,28.303333,26.429813,2177100
2019-03-26,28.453333,28.643333,28.313334,28.606667,26.713066,1623000
2019-03-27,28.596666,28.740000,28.396667,28.700001,26.800220,3287400
2019-03-28,28.740000,28.933332,28.616667,28.913334,26.999437,1877700
2019-03-29,29.086666,29.276667,28.966667,29.163334,27.232887,3664800
2019-04-01,29.410000,29.523333,29.213333,29.466667,27.516142,1946700
2019-04-02,29.433332,29.696667,29.366667,29.670000,27.706011,2033400
2019-04-03,29.866667,29.959999,29.666668,29.766666,27.796284,2022300
2019-04-04,29.766666,29.876667,29.556667,29.726667,27.758932,1463400
2019-04-05,29.809999,29.826668,29.393333,29.530001,27.575283,2341200
2019-04-08,29.536667,29.793333,29.330000,29.586666,27.628197,1702200
2019-04-09,29.446667,29.623333,29.150000,29.233334,27.298252,1190400
2019-04-10,29.286667,29.313334,29.023333,29.166668,27.235998,1801200
2019-04-11,29.216667,29.270000,28.840000,29.010000,27.089699,2687400
2019-04-12,29.253332,29.323334,28.976667,29.266666,27.329380,1941600
2019-04-15,29.266666,29.556667,29.129999,29.490000,27.537928,1104600
2019-04-16,29.613333,29.950001,29.486668,29.916668,27.936356,1610400
2019-04-17,29.936666,30.120001,29.840000,30.066668,28.076420,1371300
2019-04-18,30.093332,30.186666,29.933332,29.996668,28.011059,1669200
2019-04-22,29.973333,30.036667,29.766666,29.910000,27.930130,1426500
2019-04-23,29.920000,30.063334,29.783333,29.883333,27.905228,3754800
2019-04-24,29.963333,30.430000,29.323334,29.726667,27.758932,2822700
2019-04-25,29.616667,29.860001,29.406668,29.813334,27.839859,2203200
2019-04-26,29.876667,30.030001,29.586666,29.953333,27.970591,2374500
2019-04-29,30.000000,30.533333,29.946667,30.483334,28.465509,1884600
2019-04-30,30.480000,30.773333,30.446667,30.733334,28.698965,2121600
2019-05-01,30.730000,31.106667,30.543333,30.773333,28.736315,2148600
2019-05-02,30.816668,30.983334,30.660000,30.753332,28.717636,2069400
2019-05-03,30.870001,30.983334,30.676666,30.706667,28.674059,1262100
2019-05-06,30.573334,30.973333,30.350000,30.910000,28.863935,1173300
2019-05-07,30.696667,30.830000,30.150000,30.299999,28.294310,1366200
2019-05-08,30.270000,30.523333,30.190001,30.330000,28.322327,1101600
2019-05-09,30.049999,30.459999,29.860001,30.386667,28.375240,1200600
2019-05-10,30.293333,30.866667,30.133333,30.836666,28.795452,1781100
2019-05-13,30.440001,30.440001,30.070000,30.299999,28.294310,1851000
2019-05-14,30.383333,30.730000,30.360001,30.389999,28.378355,1772100
2019-05-15,30.226667,30.506666,30.086666,30.253332,28.250731,1195500
2019-05-16,30.290001,30.403334,30.049999,30.309999,28.303650,1780200
2019-05-17,30.230000,30.353333,30.056667,30.100000,28.107546,2468400
2019-05-20,30.000000,30.150000,29.933332,30.086666,28.095097,1247700
2019-05-21,30.293333,30.503332,30.286667,30.426666,28.412596,1659300
2019-05-22,30.270000,30.350000,30.023333,30.120001,28.126226,1775100
2019-05-23,29.823334,30.160000,29.726667,30.006666,28.020395,1627500
2019-05-24,30.139999,30.303333,29.936666,30.010000,28.023510,983100
2019-05-28,30.036667,30.416668,29.986668,29.990000,28.004835,2014500
2019-05-29,30.006666,30.146667,29.873333,30.113333,28.119999,1525500
2019-05-30,30.200001,30.500000,30.096666,30.216667,28.216492,1417500
2019-05-31,30.110001,30.330000,29.910000,30.213333,28.213383,1623600
2019-06-03,30.200001,30.493334,30.056667,30.236668,28.235168,1915800
2019-06-04,30.500000,30.980000,30.340000,30.920000,28.873270,1950300
2019-06-05,31.013332,32.106667,30.993334,32.060001,29.937811,2928900
2019-06-06,32.083332,32.110001,31.780001,31.963333,29.847540,1803300
2019-06-07,32.016666,32.320000,31.846666,32.053333,29.931587,1822500
2019-06-10,32.200001,32.369999,32.083332,32.223331,30.090330,1300500
2019-06-11,32.416668,32.490002,31.709999,31.753332,29.651440,1318800
2019-06-12,31.653334,31.903334,31.586666,31.816668,29.710583,1592100
2019-06-13,31.766666,31.840000,31.430000,31.813334,29.854477,1435200
2019-06-14,31.873333,31.996668,31.666668,31.903334,29.938932,1173900
2019-06-17,31.976667,32.070000,31.690001,31.723333,29.770018,1301700
2019-06-18,31.809999,32.110001,31.753332,31.969999,30.001497,1551600
2019-06-19,31.963333,32.316666,31.813334,32.169998,30.189178,1284000
2019-06-20,32.330002,32.630001,32.176666,32.580002,30.573936,1350600
2019-06-21,32.563332,32.910000,32.493332,32.763332,30.745977,2933400
2019-06-24,32.730000,32.856667,32.099998,32.290001,30.301794,1996200
2019-06-25,32.360001,32.720001,32.206669,32.666668,30.655270,2331900
2019-06-26,32.666668,32.693333,31.483334,31.536667,29.594843,4100700
2019-06-27,31.719999,32.173332,31.719999,32.056667,30.082827,1739700
2019-06-28,32.029999,32.259998,32.000000,32.056667,30.082827,2712900
2019-07-01,32.346668,32.483334,32.139999,32.383331,30.389380,3095100
2019-07-02,32.476665,33.296665,32.336666,33.220001,31.174530,4200300
2019-07-03,33.076668,33.876667,33.070000,33.806667,31.725077,3542700
2019-07-05,33.759998,33.806667,33.369999,33.683334,31.609337,2306100
2019-07-08,33.636665,33.766666,33.459999,33.613335,31.543648,2519100
2019-07-09,33.516666,33.889999,33.456669,33.869999,31.784508,1375800
2019-07-10,34.056667,34.533333,34.056667,34.340000,32.225571,2719200
2019-07-11,34.346668,34.706669,34.200001,34.669998,32.535240,2324100
2019-07-12,34.743332,34.873333,34.583332,34.759998,32.619705,1597500
2019-07-15,34.786667,34.820000,34.533333,34.740002,32.600941,1562100
2019-07-16,34.816666,34.896667,34.426666,34.430000,32.310024,1993200
2019-07-17,34.416668,34.523335,34.169998,34.213333,32.106701,2410200
2019-07-18,34.169998,34.450001,34.070000,34.380001,32.263107,2119200
2019-07-19,34.380001,34.463333,33.893333,33.910000,31.822039,1994400
2019-07-22,33.500000,34.130001,33.083332,33.926666,31.837679,2190600
2019-07-23,33.936668,34.186668,33.480000,33.619999,31.549891,3523800
2019-07-24,33.330002,33.413334,32.090000,32.740002,30.724081,6511500
2019-07-25,32.743332,32.936668,32.483334,32.536667,30.533270,3441900
2019-07-26,32.596668,32.796665,32.459999,32.686668,30.674034,2322000
2019-07-29,32.696667,32.740002,32.139999,32.223331,30.239227,1799100
2019-07-30,32.113335,32.360001,31.986668,32.266666,30.279894,1761900
2019-07-31,32.326668,32.349998,31.950001,32.123333,30.145388,1777200
2019-08-01,32.066666,32.750000,32.066666,32.549999,30.545786,2958600
2019-08-02,32.573334,32.823334,32.320000,32.650002,30.639631,2325300
2019-08-05,32.436668,32.443333,31.316668,31.453333,29.516640,3218100
2019-08-06,31.670000,32.046665,31.403334,31.950001,29.982729,2297700
2019-08-07,31.629999,32.160000,31.153334,32.040001,30.067183,2835000
2019-08-08,32.263332,32.793331,32.016666,32.753334,30.736589,2227800
2019-08-09,32.639999,32.990002,32.473331,32.846668,30.824186,1760700
2019-08-12,32.636665,32.723331,32.189999,32.193333,30.211077,1495500
2019-08-13,32.090000,32.826668,32.033333,32.643333,30.633369,1719600
2019-08-14,32.133331,32.500000,31.753332,31.773333,29.816935,1681500
2019-08-15,31.816668,32.450001,31.786667,32.326668,30.336201,1397700
2019-08-16,32.459999,32.656666,32.313332,32.509998,30.508245,1757700
2019-08-19,32.799999,33.226665,32.723331,33.139999,31.099453,1864500
2019-08-20,33.003334,33.230000,32.816666,32.970001,30.939928,1669800
2019-08-21,33.166668,33.166668,32.866669,33.106667,31.068171,1225500
2019-08-22,33.209999,33.473331,33.063332,33.376667,31.321550,1258800
2019-08-23,33.230000,33.483334,32.333332,32.506668,30.505119,2044200
2019-08-26,32.746666,32.900002,32.486668,32.889999,30.864845,1794600
2019-08-27,33.130001,33.130001,32.613335,32.756668,30.739725,1482300
2019-08-28,32.673332,32.863335,32.433334,32.843334,30.821056,941100
2019-08-29,33.213333,33.276669,32.846668,33.256668,31.208946,1016400
2019-08-30,33.343334,33.463333,33.126667,33.279999,31.230833,1155600
2019-09-03,33.279999,33.366669,33.006668,33.176666,31.133863,1091700
2019-09-04,33.340000,33.389999,33.049999,33.303333,31.252735,1215000
2019-09-05,33.570000,34.036667,33.413334,34.006668,31.912764,1826700
2019-09-06,34.116669,34.813332,34.049999,34.753334,32.613453,2254800
2019-09-09,34.930000,35.086666,34.223331,34.279999,32.169266,1612200
2019-09-10,34.296665,34.296665,32.520000,32.716667,30.702190,2342100
2019-09-11,32.693333,32.866669,32.243332,32.726665,30.711573,2520900
2019-09-12,32.763332,33.336666,32.763332,33.000000,31.117041,1464300
2019-09-13,33.226665,33.296665,32.583332,33.173332,31.280479,1708500
2019-09-16,33.116669,33.506668,32.823334,33.093334,31.205051,1896000
2019-09-17,33.296665,34.340000,33.090000,34.243332,32.289413,3309600
2019-09-18,34.406666,34.426666,33.756668,34.206669,32.254856,1408800
2019-09-19,34.163334,34.439999,33.723331,33.893333,31.959396,1222800
2019-09-20,33.970001,33.993332,33.529999,33.560001,31.645092,1860600
2019-09-23,33.540001,33.896667,33.353333,33.416668,31.509932,2292300
2019-09-24,33.773335,34.173332,33.536667,33.790001,31.861963,3150600
2019-09-25,33.939999,34.349998,33.709999,34.253334,32.298859,3421800
2019-09-26,34.133331,34.133331,33.646667,33.939999,32.003403,1329000
2019-09-27,34.189999,34.266666,33.253334,33.360001,31.456493,1929300
2019-09-30,33.406666,33.476665,33.049999,33.116669,31.227047,1903500
2019-10-01,33.103333,33.110001,32.676666,32.863335,30.988173,1701300
2019-10-02,32.616669,32.650002,31.876667,31.913334,30.092377,2569800
2019-10-03,31.843332,32.393333,31.766666,32.380001,30.532417,1339800
2019-10-04,32.463333,33.113335,32.459999,33.076668,31.189335,1627200
2019-10-07,32.966667,33.286667,32.683334,33.003334,31.120178,1974000
2019-10-08,32.880001,32.880001,32.293331,32.360001,30.513556,2190300
2019-10-09,32.656666,32.753334,32.296665,32.443333,30.592131,1741500
2019-10-10,32.456669,32.970001,32.340000,32.853333,30.978735,1544100
2019-10-11,33.250000,33.276669,32.746666,33.103333,31.214472,2284800
2019-10-14,33.126667,33.220001,32.746666,32.783333,30.912729,1395900
2019-10-15,32.860001,33.006668,32.593334,32.639999,30.777578,1523100
2019-10-16,32.536667,32.746666,32.143333,32.686668,30.821581,2901900
2019-10-17,32.680000,32.823334,32.556667,32.776669,30.906445,3306000
2019-10-18,32.793331,33.016666,32.549999,32.873333,30.997597,2030700
2019-10-21,33.083332,33.083332,32.529999,32.720001,30.853016,1975500
2019-10-22,32.686668,32.930000,32.206669,32.619999,30.758715,3185100
2019-10-23,33.243332,33.853333,32.733334,33.770000,31.843103,4095300
2019-10-24,34.000000,34.000000,33.423332,33.663334,31.742523,2118900
2019-10-25,33.303333,33.496666,32.473331,32.810001,30.937881,3066000
2019-10-28,32.889999,33.026669,32.716667,32.910000,31.032171,1869600
2019-10-29,32.803333,33.396667,32.706669,32.880001,31.003887,1338600
2019-10-30,32.896667,33.463333,32.709999,33.353333,31.450207,1435500
2019-10-31,33.246666,33.410000,32.990002,33.256668,31.359066,1620600
2019-11-01,33.486668,33.486668,32.889999,33.076668,31.189335,1630800
2019-11-04,33.243332,33.259998,32.843334,32.863335,30.988173,1659600
2019-11-05,32.973331,33.020000,32.633331,32.806667,30.934740,1554900
2019-11-06,32.720001,33.360001,32.660000,33.306667,31.406206,2034600
2019-11-07,33.480000,33.556667,33.053333,33.509998,31.597939,2877900
2019-11-08,33.436668,33.753334,33.386665,33.553333,31.638794,2759100
2019-11-11,33.456669,34.193333,33.406666,34.176666,32.226563,2475900
2019-11-12,34.209999,34.209999,33.766666,34.150002,32.201424,2428200
2019-11-13,34.016666,34.583332,33.746666,34.423332,32.459160,2417100
2019-11-14,34.423332,34.436668,34.130001,34.419998,32.456009,2413800
2019-11-15,34.369999,34.716667,34.276669,34.529999,32.559731,7791600
2019-11-18,34.593334,34.893333,34.506668,34.866669,32.877190,2916600
2019-11-19,34.933334,35.080002,34.593334,35.023335,33.024921,2664600
2019-11-20,34.993332,35.270000,34.926666,35.233334,33.222939,2091300
2019-11-21,35.323334,35.410000,34.823334,34.913334,32.921192,2324700
2019-11-22,34.853333,35.009998,34.473331,34.790001,32.804897,2136300
2019-11-25,34.930000,35.006668,34.716667,34.880001,32.889767,2301900
2019-11-26,34.936668,35.063332,34.793331,34.943333,32.949478,1605000
2019-11-27,35.180000,35.180000,34.603333,34.750000,32.767178,4970100
2019-11-29,34.673332,34.956669,34.583332,34.933334,32.940052,794100
2019-12-02,34.889999,34.923332,34.586666,34.820000,32.833183,1657500
2019-12-03,34.653332,34.996666,34.653332,34.826668,32.839474,1662600
2019-12-04,34.840000,35.209999,34.770000,35.070000,33.068932,1812000
2019-12-05,35.123333,35.133331,34.803333,34.889999,32.899197,1796400
2019-12-06,35.006668,35.206669,34.896667,35.076668,33.075222,1805100
2019-12-09,35.003334,35.036667,34.786667,34.880001,32.889767,1455300
2019-12-10,34.846668,34.919998,34.763332,34.869999,32.880337,2181000
2019-12-11,34.843334,34.990002,34.599998,34.630001,32.654030,1740300
2019-12-12,34.533333,34.826668,34.403332,34.709999,32.878204,1253100
2019-12-13,34.616669,34.846668,34.490002,34.826668,32.988720,1493700
2019-12-16,35.056667,35.573334,35.023335,35.066666,33.216053,2221800
2019-12-17,35.186668,35.430000,34.959999,35.333332,33.468643,2101500
2019-12-18,35.423332,35.540001,35.216667,35.306667,33.443398,1338300
2019-12-19,35.446667,35.786667,35.366669,35.673332,33.790691,2531100
2019-12-20,35.913334,36.000000,35.590000,35.866669,33.973843,2583600
2019-12-23,35.876667,35.966667,35.676666,35.723331,33.838058,1544400
2019-12-24,35.693333,35.806667,35.473331,35.563332,33.686501,917100
2019-12-26,35.593334,35.933334,35.593334,35.930000,34.033821,723600
2019-12-27,35.973331,36.093334,35.846668,35.996666,34.096973,1396500
2019-12-30,36.040001,36.040001,35.610001,35.673332,33.790691,1137900
2019-12-31,35.680000,35.853333,35.553333,35.700001,33.815960,926400
2020-01-02,35.753334,35.986668,35.723331,35.939999,34.043293,1923900
2020-01-03,35.660000,36.160000,35.580002,36.093334,34.188538,2164800
2020-01-06,35.930000,36.086666,35.630001,36.070000,34.166443,2155200
2020-01-07,36.000000,36.086666,35.463333,35.473331,33.601250,1673100
2020-01-08,35.503334,35.653332,35.080002,35.276669,33.414970,3501000
2020-01-09,35.423332,35.963333,35.330002,35.783333,33.894901,1590000
2020-01-10,35.916668,35.950001,35.593334,35.613335,33.733864,1281900
2020-01-13,35.666668,35.843334,35.610001,35.696667,33.812801,1184400
2020-01-14,35.753334,35.753334,35.443333,35.516666,33.642296,2115600
2020-01-15,35.466667,36.070000,35.466667,35.953335,34.055927,1869600
2020-01-16,36.186668,36.213333,35.926666,36.103333,34.198006,3255900
2020-01-17,36.153332,36.456669,36.009998,36.436668,34.513756,2372400
2020-01-21,36.373333,36.716667,36.323334,36.416668,34.494804,2201400
2020-01-22,36.459999,36.483334,36.073334,36.380001,34.460072,1757700
2020-01-23,36.349998,36.560001,36.160000,36.543331,34.614780,1449600
2020-01-24,36.553333,36.763332,36.413334,36.736668,34.797916,2087700
2020-01-27,36.376667,36.759998,36.333332,36.593334,34.662144,2938800
2020-01-28,36.610001,37.196667,36.599998,37.046665,35.091557,3175800
2020-01-29,37.383331,38.590000,36.586666,38.446667,36.417671,3825300
2020-01-30,38.416668,38.706669,37.799999,38.653332,36.613434,2971200
2020-01-31,38.616669,38.933334,38.516666,38.820000,36.771309,2736900
2020-02-03,39.093334,39.630001,39.009998,39.263332,37.191238,2156400
2020-02-04,39.646667,40.076668,39.486668,39.556667,37.469090,2600100
2020-02-05,39.746666,39.750000,38.633331,38.823334,36.774467,3060600
2020-02-06,39.070000,39.076668,38.509998,38.616669,36.578716,2731800
2020-02-07,38.656666,38.766666,38.080002,38.110001,36.098782,2878200
2020-02-10,38.040001,38.616669,38.003334,38.576668,36.540813,2823900
2020-02-11,38.573334,38.893333,38.226665,38.266666,36.247173,1389000
2020-02-12,38.299999,38.353333,37.646667,38.020000,36.013523,1747800
2020-02-13,38.056667,38.299999,37.983334,38.133331,36.120880,1229400
2020-02-14,38.213333,38.750000,38.213333,38.733334,36.689224,1591200
2020-02-18,37.833332,38.720001,37.709999,38.556667,36.521870,3255300
2020-02-19,38.656666,39.110001,38.400002,38.423332,36.395576,2179200
2020-02-20,38.516666,38.599998,37.773335,38.163334,36.149292,2076900
2020-02-21,38.080002,38.483334,37.996666,38.393333,36.367153,7581600
2020-02-24,37.613335,38.473331,37.463333,38.246666,36.228230,3653400
2020-02-25,38.303333,38.439999,37.283333,37.470001,35.492550,2890800
2020-02-26,37.490002,38.220001,37.490002,37.673332,35.685150,2844300
2020-02-27,37.333332,37.503334,35.773335,35.816666,33.926472,4027500
2020-02-28,35.076668,35.150002,33.490002,34.183334,32.379333,6843000
2020-03-02,34.333332,36.783333,34.333332,36.706669,34.769497,3792300
2020-03-03,36.913334,38.023335,36.376667,36.689999,34.753727,3951600
2020-03-04,37.389999,38.849998,36.833332,38.790001,36.742886,3619500
2020-03-05,37.523335,38.196667,37.196667,38.033333,36.026157,4935300
2020-03-06,36.956669,37.430000,35.889999,36.833332,34.889484,3780000
2020-03-09,34.240002,36.139999,34.153332,35.240002,33.380238,4302600
2020-03-10,36.106667,36.263332,34.066666,34.900002,33.058182,5967000
2020-03-11,33.953335,33.986668,32.596668,33.106667,31.359489,5482200
2020-03-12,30.476667,31.106667,29.433332,29.543333,28.117258,5299800
2020-03-13,31.049999,32.123333,28.573334,32.016666,30.471210,5042700
2020-03-16,29.000000,30.926666,27.783333,28.436666,27.064013,4251600
2020-03-17,29.156668,31.959999,29.000000,31.676666,30.147619,6676200
2020-03-18,30.146667,31.830000,29.716667,30.523333,29.049959,6797400
2020-03-19,30.590000,30.866667,28.506666,29.333332,27.917398,5260500
2020-03-20,29.940001,29.940001,26.556667,26.833332,25.538074,6484500
2020-03-23,26.856667,26.856667,23.886667,24.286667,23.114340,5381700
2020-03-24,25.636667,27.730000,25.463333,27.663334,26.328011,5926200
2020-03-25,27.663334,30.340000,27.426666,28.986668,27.587473,5907300
2020-03-26,29.350000,32.029999,29.350000,31.273333,29.763754,5097900
2020-03-27,30.013332,31.813334,29.760000,30.926666,29.433821,3381900
2020-03-30,31.343332,33.276669,30.936666,33.146667,31.546665,4312200
2020-03-31,33.173332,33.466667,31.526667,31.650000,30.122238,4547100
2020-04-01,30.040001,31.096666,30.000000,30.756666,29.272024,3176400
2020-04-02,30.683332,31.483334,30.110001,31.320000,29.808172,3711300
2020-04-03,31.510000,31.973333,31.190001,31.740000,30.207897,2555700
2020-04-06,33.296665,34.090000,32.689999,33.863335,32.228737,2750400
2020-04-07,34.906666,35.703335,33.406666,33.646667,32.022533,3376500
2020-04-08,33.843334,34.936668,33.743332,34.709999,33.034531,2234700
2020-04-09,34.926666,36.196667,34.926666,35.973331,34.236885,2221800
2020-04-13,35.096668,35.663334,34.223331,34.430000,32.768051,2416800
2020-04-14,35.216667,35.959999,34.756668,35.853333,34.122673,4153200
2020-04-15,35.369999,36.036667,34.869999,35.333332,33.627777,2489700
2020-04-16,35.630001,36.310001,35.500000,36.103333,34.360611,2168100
2020-04-17,37.033333,37.303333,36.459999,37.080002,35.290138,2321400
2020-04-20,36.590000,36.959999,36.253334,36.593334,34.826958,2768400
2020-04-21,35.906666,36.286667,34.919998,35.090000,33.396191,2905200
2020-04-22,36.166668,36.166668,34.266666,34.876667,33.193153,4088100
2020-04-23,35.656666,35.656666,34.273335,34.616669,32.945702,2715300
2020-04-24,34.923332,35.250000,34.323334,35.209999,33.510399,2530800
2020-04-27,35.703335,37.296665,35.666668,37.209999,35.413860,2767800
2020-04-28,37.843334,38.139999,36.883331,37.070000,35.280624,3018600
2020-04-29,37.583332,37.743332,37.073334,37.200001,35.404346,2481000
2020-04-30,36.250000,37.046665,36.106667,36.556667,34.792061,2081400
2020-05-01,35.666668,35.846668,35.276669,35.540001,33.824467,2192100
2020-05-04,35.270000,35.543331,34.793331,35.376667,33.669018,2168100
2020-05-05,35.846668,36.493332,35.313332,36.276669,34.525581,2899500
2020-05-06,36.590000,36.590000,35.200001,35.209999,33.510399,2130600
2020-05-07,35.583332,36.406666,35.483334,35.776669,34.049713,1900800
2020-05-08,36.403332,36.430000,35.693333,35.863335,34.132198,2685300
2020-05-11,35.326668,36.650002,35.283333,36.413334,34.655647,2049900
2020-05-12,36.666668,36.830002,36.066666,36.166668,34.420887,3211200
2020-05-13,36.173332,36.766666,35.816666,36.296665,34.544617,2783100
2020-05-14,35.783333,36.556667,35.750000,36.493332,34.731785,2379600
2020-05-15,36.596668,37.416668,36.223331,37.360001,35.556618,6235500
2020-05-18,38.306667,38.636665,37.953335,38.313332,36.463932,2595900
